,(Percent * Avg Return)/(Contract * Day),Strike Date,Call Price,Call Amount,Put Price,Put Amount,Percent Chance In Money
36,0.23100909186308907,2020-04-17,25.0,0.0,70.0,1.0,56.64094232331438
37,0.22442978129352584,2020-07-17,65.0,1.0,75.0,2.0,61.761679357892575
38,0.22065030834415975,2020-07-17,65.0,1.0,70.0,2.0,62.461411813130276
39,0.21699153580045705,2022-01-21,60.0,1.0,65.0,2.0,73.9247311827957
40,0.2153933545116954,2020-07-17,40.0,0.0,60.0,1.0,66.08355628730192
41,0.21152465833518178,2020-07-17,65.0,1.0,65.0,2.0,63.9843589215888
42,0.20524008652171838,2021-01-15,55.0,1.0,65.0,2.0,74.07485726369212
43,0.19998406305263225,2021-01-15,65.0,2.0,65.0,2.0,69.84563332628463
44,0.19979183264861225,2020-04-17,70.0,1.0,75.0,2.0,57.16896831844029
45,0.19587608759742256,2021-01-15,60.0,1.0,60.0,2.0,73.65193486995136
46,0.1955966746566186,2020-07-17,75.0,2.0,75.0,2.0,61.103107635315915
47,0.19205155986355743,2020-07-17,75.0,2.0,70.0,2.0,61.452973862934755
48,0.18771697090620432,2021-01-15,65.0,1.0,65.0,1.0,69.5495876506661
49,0.1870155836622767,2020-07-17,75.0,2.0,65.0,2.0,63.2846264663511
50,0.17730558058016138,2020-07-17,75.0,1.0,75.0,1.0,60.856143239349656
51,0.1736786017321076,2020-07-17,75.0,1.0,70.0,1.0,61.20600946696852
52,0.17359015374154838,2020-07-17,70.0,2.0,75.0,2.0,61.20600946696852
53,0.16979593676414292,2020-07-17,70.0,2.0,70.0,2.0,61.51471496192632
54,0.16782848575893689,2020-07-17,75.0,1.0,65.0,1.0,62.91417987240173
55,0.16333719864160645,2022-01-21,23.0,0.0,47.0,2.0,84.52060931899642
56,0.16306819159037228,2020-07-17,70.0,2.0,65.0,2.0,62.95534060506277
57,0.1589498266586477,2020-04-17,65.0,1.0,75.0,2.0,57.43298131600325
58,0.15589287616136166,2022-01-21,23.0,0.0,47.0,1.0,84.49820788530465
59,0.15546449452941186,2020-07-17,70.0,1.0,75.0,1.0,61.00020580366331
60,0.15124090538676307,2020-07-17,70.0,1.0,70.0,1.0,61.164848734307476
61,0.14874530521983648,2020-07-17,60.0,1.0,75.0,2.0,63.20230500102901
62,0.14463225701001522,2020-07-17,70.0,1.0,65.0,1.0,62.81127804074913
63,0.14397048446520413,2020-07-17,60.0,1.0,70.0,2.0,63.92261782259724
64,0.14060804768546872,2021-01-15,65.0,2.0,60.0,2.0,68.11165151194756
65,0.13081286426533212,2020-07-17,60.0,1.0,65.0,2.0,64.5811895451739
66,0.12858088689338473,2021-01-15,65.0,1.0,60.0,1.0,67.66758299851978
67,0.12634468397537385,2022-01-21,65.0,1.0,60.0,2.0,71.99820788530465
68,0.12428436863869828,2021-01-15,55.0,1.0,60.0,2.0,72.86952844153099
69,0.12316900569599658,2020-07-17,75.0,1.0,60.0,2.0,65.77485079234411
70,0.1227638545453251,2021-01-15,50.0,1.0,65.0,2.0,75.34362444491435
71,0.11937175450104943,2021-01-15,65.0,1.0,55.0,2.0,73.94798054556989
72,0.11886889305328377,2022-01-21,55.0,1.0,65.0,2.0,72.15501792114696
73,0.11855938126899782,2022-01-21,23.0,0.0,45.0,2.0,85.64068100358423
74,0.11141046661409605,2020-07-17,65.0,2.0,75.0,2.0,61.92632228853674
75,0.11100018281932167,2022-01-21,23.0,0.0,45.0,1.0,85.59587813620072
76,0.1070640989029966,2020-07-17,65.0,2.0,70.0,2.0,62.13212595184194
77,0.10663034934368795,2020-07-17,70.0,1.0,60.0,2.0,65.44556493105577
78,0.10509740954961692,2021-01-15,60.0,2.0,65.0,2.0,66.96976104884753
79,0.10506160267887953,2021-01-15,18.0,0.0,50.0,2.0,80.43983928949038
80,0.09978247154386795,2020-04-17,70.0,2.0,75.0,2.0,56.904955320877335
81,0.09874256220322461,2020-07-17,75.0,2.0,75.0,1.0,60.135830417781435
82,0.09784233368626843,2020-07-17,65.0,2.0,65.0,2.0,62.99650133772381
83,0.096702452224059,2020-04-17,70.0,1.0,65.0,2.0,58.570268074735985
84,0.09628869768969549,2020-07-17,75.0,2.0,70.0,1.0,60.506277011730816
85,0.09368556532841084,2021-01-15,60.0,1.0,65.0,1.0,66.67371537322902
86,0.09298002645830801,2020-07-17,65.0,1.0,75.0,1.0,61.51471496192632
87,0.09235031984802555,2020-07-17,75.0,2.0,65.0,1.0,62.481992179460796
88,0.09185407131039071,2021-01-15,18.0,0.0,50.0,1.0,80.43983928949038
89,0.09008315369234257,2021-01-15,18.0,1.0,65.0,2.0,68.30196658913088
90,0.08888017976031001,2021-01-15,47.0,1.0,65.0,2.0,75.34362444491435
91,0.08866481177625891,2020-07-17,65.0,1.0,70.0,1.0,61.761679357892575
92,0.08832695489972628,2020-04-17,70.0,1.0,70.0,2.0,56.53939886271324
93,0.08754301410913723,2021-01-15,20.0,1.0,65.0,2.0,68.30196658913088
94,0.08602706570575865,2022-01-21,50.0,1.0,65.0,2.0,72.40143369175627
95,0.08277361043842682,2020-01-17,18.0,0.0,65.0,2.0,54.4798556825015
96,0.08230459104807568,2022-01-21,60.0,1.0,60.0,2.0,70.87813620071685
97,0.0800817326686506,2021-01-15,23.0,1.0,65.0,2.0,68.30196658913088
98,0.07961782190958398,2021-01-15,25.0,1.0,65.0,2.0,68.49228166631424
99,0.07949187530501962,2020-07-17,65.0,1.0,65.0,1.0,62.81127804074913
