,(Percent * Avg Return)/(Contract * Day),Strike Date,Call Price,Call Amount,Put Price,Put Amount,Percent Chance In Money
22,0.3413618563952906,2020-06-19,20.0,0.0,49.0,1.0,60.38122566099611
23,0.34017610490608075,2020-01-17,20.0,0.0,47.0,2.0,55.52214872719984
24,0.33858611400956595,2020-06-19,20.0,0.0,46.0,2.0,61.28304980528797
25,0.3376987337384729,2021-01-15,20.0,0.0,50.0,1.0,58.76506661027702
26,0.3373900285437078,2021-01-15,20.0,0.0,47.0,2.0,59.86466483400296
27,0.33512886281420734,2020-07-17,22.0,0.0,47.0,1.0,59.312615764560604
28,0.33444906129954094,2020-06-19,20.0,0.0,55.0,1.0,59.6023775363804
29,0.3334880438560469,2020-07-17,22.0,0.0,46.0,2.0,60.05350895245935
30,0.3321470576234959,2020-06-19,20.0,0.0,45.0,2.0,61.87743390038942
31,0.32851668576620796,2020-06-19,20.0,0.0,50.0,1.0,59.95080959212954
32,0.328328444884098,2020-06-19,20.0,0.0,47.0,1.0,60.68866571018652
33,0.32774961893720606,2020-06-19,20.0,0.0,48.0,1.0,60.38122566099611
34,0.3269822394284049,2021-01-15,20.0,0.0,47.0,1.0,59.75893423556777
35,0.3264146910438099,2020-06-19,20.0,0.0,44.0,2.0,62.86124205779873
36,0.3245217563555219,2020-06-19,20.0,0.0,60.0,1.0,59.192457470793194
37,0.3209099503843297,2019-12-20,23.0,0.0,60.0,2.0,53.04451986424436
38,0.32041973827926273,2020-01-17,20.0,0.0,46.0,1.0,55.52214872719984
39,0.3203611694018316,2019-12-20,23.0,0.0,55.0,2.0,53.04451986424436
40,0.31801195508374447,2020-07-17,22.0,0.0,45.0,2.0,60.794402140358095
41,0.3176999346762721,2020-06-19,20.0,0.0,46.0,1.0,61.09858577577373
42,0.31437606201091767,2020-07-17,22.0,0.0,46.0,1.0,59.7036427248405
43,0.31156364139019854,2021-01-15,20.0,0.0,55.0,2.0,57.36942271093255
44,0.3103731113232558,2020-06-19,20.0,0.0,45.0,1.0,61.54949784791965
45,0.30921264368379703,2021-01-15,20.0,0.0,45.0,2.0,60.83738633960668
46,0.3078672546963687,2019-12-20,23.0,0.0,50.0,2.0,53.04451986424436
47,0.3068027280208541,2020-07-17,22.0,0.0,44.0,2.0,61.92632228853674
48,0.30447806410795775,2020-06-19,20.0,0.0,44.0,1.0,62.553802008608315
49,0.30326670313129056,2019-12-20,23.0,0.0,49.0,2.0,53.04451986424436
50,0.302119369579042,2020-04-17,22.0,0.0,50.0,2.0,58.874898456539405
51,0.3009190155513279,2021-01-15,20.0,0.0,55.0,1.0,57.13681539437513
52,0.2995516580288996,2020-01-17,20.0,0.0,65.0,1.0,54.82060533172981
53,0.2995516580288995,2020-01-17,20.0,0.0,55.0,1.0,54.82060533172981
54,0.29924108056807963,2020-01-17,20.0,0.0,52.5,1.0,54.82060533172981
55,0.2983916233193108,2021-01-15,20.0,0.0,45.0,1.0,60.66821738211038
56,0.2982909721546383,2020-07-17,22.0,0.0,45.0,1.0,60.341634081086646
57,0.29730582788131665,2019-12-20,23.0,0.0,48.0,2.0,53.04451986424436
58,0.29687572551079017,2019-12-27,32.0,0.0,45.5,2.0,54.07673860911271
59,0.29435254722264037,2020-01-17,20.0,0.0,50.0,1.0,54.82060533172981
60,0.2935464733345301,2020-06-19,20.0,0.0,43.0,2.0,63.578602172576346
61,0.29065195879704286,2020-04-17,22.0,0.0,49.0,2.0,58.874898456539405
62,0.2898030399762951,2020-01-17,20.0,0.0,49.0,1.0,54.82060533172981
63,0.28740520307019507,2019-12-20,23.0,0.0,47.0,2.0,53.04451986424436
64,0.287073568945779,2020-07-17,22.0,0.0,44.0,1.0,61.51471496192632
65,0.2827654334635405,2020-01-17,20.0,0.0,48.0,1.0,54.82060533172981
66,0.2816149689225632,2020-01-17,20.0,0.0,45.0,2.0,55.52214872719984
67,0.2804428779602632,2021-01-15,20.0,0.0,42.0,2.0,63.544089659547474
68,0.2800085123654426,2020-04-17,22.0,0.0,47.0,2.0,59.15922014622258
69,0.27658801207058686,2020-07-17,22.0,0.0,43.0,2.0,62.95534060506277
70,0.273973316685392,2020-04-17,22.0,0.0,48.0,2.0,58.874898456539405
71,0.2728169796741755,2020-04-17,22.0,0.0,50.0,1.0,58.40779853777417
72,0.27245168540195835,2020-01-17,20.0,0.0,47.0,1.0,54.82060533172981
73,0.27181743726982194,2020-06-19,20.0,0.0,43.0,1.0,63.33265013322402
74,0.26956021667319235,2021-01-15,20.0,0.0,42.0,1.0,63.43835906111228
75,0.2691312936106542,2019-12-20,23.0,0.0,46.0,2.0,53.04451986424436
76,0.266500756257953,2022-01-21,20.0,0.0,50.0,2.0,58.266129032258064
77,0.26193833157985486,2020-04-17,22.0,0.0,45.0,2.0,59.87002437043054
78,0.2615200577971138,2020-07-17,22.0,0.0,42.0,2.0,64.54002881251286
79,0.26144054869486216,2020-04-17,22.0,0.0,49.0,1.0,58.40779853777417
80,0.26099534576525063,2022-01-21,20.0,0.0,50.0,1.0,58.17652329749103
81,0.2583020084549031,2020-04-17,22.0,0.0,43.0,2.0,61.53533712428919
82,0.25721631117242555,2020-07-17,22.0,0.0,43.0,1.0,62.64663511010497
83,0.2571119653908013,2020-06-19,20.0,0.0,42.0,2.0,64.91084238573478
84,0.25673827495184925,2022-01-21,20.0,0.0,42.0,2.0,63.86648745519713
85,0.25392023741536707,2021-01-15,20.0,0.0,40.0,2.0,65.89130894480863
86,0.2533325014374863,2021-01-15,20.0,0.0,52.5,2.0,56.37555508564178
87,0.25154216678150054,2020-04-17,22.0,0.0,47.0,1.0,58.874898456539405
88,0.2504867265822656,2021-01-15,20.0,0.0,60.0,2.0,55.74117149503066
89,0.2502634361431152,2022-01-21,20.0,0.0,42.0,1.0,63.642473118279575
90,0.24833339805071672,2020-04-17,22.0,0.0,44.0,2.0,60.43866774979691
91,0.24567942494502204,2022-01-21,20.0,0.0,40.0,2.0,66.33064516129032
92,0.24489423109806735,2020-04-17,22.0,0.0,48.0,1.0,58.40779853777417
93,0.2425553298170339,2021-01-15,20.0,0.0,40.0,1.0,65.74328610699936
94,0.24242819325807463,2021-01-15,20.0,0.0,52.5,1.0,55.994924931275115
95,0.2423680586027828,2022-01-21,20.0,0.0,37.0,2.0,71.4605734767025
96,0.24210791635108117,2020-07-17,22.0,0.0,42.0,1.0,64.31364478287713
97,0.2407744334393157,2019-12-20,23.0,0.0,45.0,2.0,53.04451986424436
98,0.23977809839291092,2021-01-15,20.0,0.0,60.0,1.0,55.381687460351024
99,0.2393025867869649,2022-01-21,20.0,0.0,40.0,1.0,66.17383512544804
