,(Percent * Avg Return)/(Contract * Day),Strike Date,Call Price,Call Amount,Put Price,Put Amount,Percent Chance In Money
29,1.369665643200472,2022-01-21,65.0,0.0,130.0,1.0,88.88390856118332
30,1.2970277421266931,2022-01-21,200.0,1.0,170.0,2.0,76.08695652173914
31,1.286417138684808,2022-01-21,200.0,1.0,155.0,2.0,80.09861048857015
32,1.277843282893721,2022-01-21,195.0,1.0,170.0,2.0,76.06454504706409
33,1.2717109058956058,2022-01-21,190.0,1.0,170.0,2.0,76.24383684446437
34,1.2666175381267297,2022-01-21,195.0,1.0,155.0,2.0,80.09861048857015
35,1.257714249139211,2022-01-21,190.0,1.0,155.0,2.0,80.14343343792022
36,1.254379514806679,2022-01-21,185.0,1.0,170.0,2.0,76.31107126848947
37,1.2531923784237593,2022-01-21,180.0,1.0,170.0,2.0,76.64724338861497
38,1.2477115659478573,2022-01-21,165.0,1.0,170.0,2.0,77.991931869117
39,1.2445265333054298,2022-01-21,175.0,1.0,170.0,2.0,77.05064993276558
40,1.2400661662384067,2022-01-21,185.0,1.0,155.0,2.0,80.25549081129539
41,1.2399236576404669,2022-01-21,180.0,1.0,155.0,2.0,80.70372030479605
42,1.2331539184229061,2022-01-21,160.0,1.0,170.0,2.0,78.44016136261766
43,1.2311492021680233,2022-01-21,200.0,1.0,175.0,2.0,74.47333034513672
44,1.2279873046274634,2022-01-21,165.0,1.0,155.0,2.0,81.80188256387271
45,1.227504519429574,2022-01-21,170.0,1.0,170.0,2.0,77.22994173016585
46,1.2269974878541225,2022-01-21,175.0,1.0,155.0,2.0,80.90542357687136
47,1.2250844708981077,2022-01-21,200.0,1.0,160.0,2.0,77.83505154639175
48,1.212010209585702,2022-01-21,195.0,1.0,175.0,2.0,74.42850739578665
49,1.211717275407172,2022-01-21,65.0,0.0,125.0,2.0,89.78036754818467
50,1.21080913818293,2022-01-21,170.0,1.0,155.0,2.0,81.21918422232183
51,1.2092904048288577,2022-01-21,160.0,1.0,155.0,2.0,82.0708202599731
52,1.2056194087278937,2022-01-21,190.0,1.0,175.0,2.0,74.58538771851188
53,1.205035447788668,2022-01-21,200.0,1.0,190.0,2.0,72.27700582698343
54,1.2048027839426054,2022-01-21,195.0,1.0,160.0,2.0,77.76781712236665
55,1.203266378073628,2022-01-21,65.0,0.0,125.0,1.0,89.73554459883461
56,1.1978872437246966,2022-01-21,190.0,1.0,160.0,2.0,77.92469744509188
57,1.1904386370143791,2022-01-21,185.0,1.0,175.0,2.0,74.76467951591215
58,1.1897620648678886,2022-01-21,150.0,1.0,170.0,2.0,80.00896458987002
59,1.188858846632999,2022-01-21,180.0,1.0,175.0,2.0,75.07844016136261
60,1.1870787693229359,2022-01-21,200.0,1.0,145.0,2.0,84.24473330345137
61,1.186064928622237,2022-01-21,195.0,1.0,190.0,2.0,72.20977140295831
62,1.185847786587949,2022-01-21,155.0,1.0,170.0,2.0,78.88839085611833
63,1.1815027345632365,2022-01-21,165.0,1.0,175.0,2.0,76.31107126848947
64,1.1803277884778227,2022-01-21,190.0,1.0,190.0,2.0,72.38906320035858
65,1.180061516873524,2022-01-21,185.0,1.0,160.0,2.0,77.991931869117
66,1.1781932219157651,2022-01-21,175.0,1.0,175.0,2.0,75.34737785746302
67,1.175590653783941,2022-01-21,180.0,1.0,160.0,2.0,78.14881219184223
68,1.170246791722778,2022-01-21,160.0,1.0,175.0,2.0,76.96100403406544
69,1.168481799020791,2022-01-21,165.0,1.0,160.0,2.0,79.5383236216943
70,1.1680156122517293,2022-01-21,200.0,1.0,185.0,2.0,72.41147467503362
71,1.1654346825675912,2022-01-21,175.0,1.0,160.0,2.0,78.50739578664276
72,1.1653235177876546,2022-01-21,195.0,1.0,145.0,2.0,84.17749887942627
73,1.1639033641768155,2022-01-21,185.0,1.0,190.0,2.0,72.45629762438368
74,1.1628993688523326,2022-01-21,200.0,1.0,165.0,2.0,75.72837292693859
75,1.1614958725907019,2022-01-21,180.0,1.0,190.0,2.0,72.70282384580905
76,1.1611734470946582,2022-01-21,170.0,1.0,175.0,2.0,75.50425818018826
77,1.1579957208169447,2022-01-21,190.0,1.0,145.0,2.0,84.37920215150156
78,1.1579514624576224,2022-01-21,165.0,1.0,190.0,2.0,74.11474675033617
79,1.1546337546943197,2022-01-21,155.0,1.0,155.0,2.0,82.20528910802331
80,1.15290988635042,2022-01-21,160.0,1.0,160.0,2.0,79.98655311519498
81,1.1516923301180368,2022-01-21,175.0,1.0,190.0,2.0,72.9941730165845
82,1.1513058990877951,2022-01-21,150.0,1.0,155.0,2.0,82.92245629762438
83,1.1494042713560282,2022-01-21,195.0,1.0,185.0,2.0,72.36665172568355
84,1.1487833538370973,2022-01-21,170.0,1.0,160.0,2.0,78.75392200806813
85,1.148408429814267,2022-01-21,200.0,1.0,180.0,2.0,72.72523532048409
86,1.1446440390131085,2022-01-21,160.0,1.0,190.0,2.0,74.58538771851188
87,1.1431642037150893,2022-01-21,195.0,1.0,165.0,2.0,75.66113850291349
88,1.1424912780195218,2022-01-21,190.0,1.0,185.0,2.0,72.47870909905872
89,1.1381962301186304,2022-01-21,185.0,1.0,145.0,2.0,84.42402510085164
90,1.1367771242255316,2022-01-21,190.0,1.0,165.0,2.0,75.84043030031377
91,1.1359972355559098,2022-01-21,170.0,1.0,190.0,2.0,73.19587628865979
92,1.1344043111746034,2022-01-21,180.0,1.0,145.0,2.0,84.69296279695205
93,1.1300830951647802,2022-01-21,195.0,1.0,180.0,2.0,72.70282384580905
94,1.1260179092081208,2022-01-21,150.0,1.0,175.0,2.0,78.44016136261766
95,1.126008721639557,2022-01-21,185.0,1.0,185.0,2.0,72.54594352308382
96,1.1234597111440605,2022-01-21,180.0,1.0,185.0,2.0,72.79246974450919
97,1.1234374461554013,2022-01-21,190.0,1.0,180.0,2.0,72.83729269385925
98,1.1224274626756052,2022-01-21,155.0,1.0,175.0,2.0,77.31958762886599
99,1.1204211472217969,2022-01-21,185.0,1.0,165.0,2.0,75.97489914836396
